exp batch.size run start.date start.time iter.date iter.time epoch epoch.total iter iter.total
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:34:48.802 5 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:34:50.068 5 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:34:51.334 5 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:34:52.606 5 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:34:53.870 5 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:34:55.138 5 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:34:56.398 5 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:34:57.644 5 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:34:59.309 6 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:00.577 6 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:01.835 6 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:03.113 6 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:04.367 6 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:05.623 6 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:06.900 6 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:08.158 6 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:10.014 7 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:11.266 7 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:12.525 7 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:13.786 7 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:15.038 7 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:16.298 7 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:17.565 7 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:18.822 7 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:20.435 8 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:21.698 8 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:22.956 8 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:24.217 8 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:25.481 8 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:26.734 8 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:27.989 8 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:29.248 8 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:31.044 9 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:32.310 9 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:33.568 9 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:34.824 9 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:36.085 9 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:37.348 9 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:38.603 9 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:39.864 9 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:41.683 10 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:42.951 10 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:44.219 10 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:45.482 10 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:46.747 10 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:48.008 10 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:49.282 10 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 2 2022-07-28 17:33:55.098 2022-07-28 17:35:50.548 10 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:29.759 1 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:31.009 1 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:32.257 1 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:33.504 1 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:34.743 1 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:35.995 1 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:37.252 1 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:38.505 1 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:40.513 2 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:41.778 2 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:43.027 2 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:44.275 2 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:45.526 2 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:46.772 2 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:48.016 2 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:49.262 2 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:50.943 3 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:52.225 3 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:53.481 3 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:54.738 3 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:55.981 3 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:57.231 3 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:58.484 3 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:43:59.746 3 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:01.433 4 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:02.704 4 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:03.946 4 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:05.207 4 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:06.471 4 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:07.718 4 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:08.963 4 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:10.214 4 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:11.982 5 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:13.232 5 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:14.483 5 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:15.736 5 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:16.985 5 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:18.234 5 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:19.479 5 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:20.724 5 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:22.670 6 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:23.926 6 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:25.173 6 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:26.418 6 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:27.662 6 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:28.917 6 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:30.167 6 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:31.413 6 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:33.143 7 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:34.392 7 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:35.651 7 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:36.904 7 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:38.160 7 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:39.415 7 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:40.660 7 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:41.904 7 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:43.530 8 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:44.781 8 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:46.033 8 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:47.283 8 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:48.529 8 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:49.772 8 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:51.018 8 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:52.271 8 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:54.143 9 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:55.397 9 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:56.647 9 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:57.893 9 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:44:59.138 9 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:45:00.385 9 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:45:01.641 9 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:45:02.907 9 10 8 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:45:04.684 10 10 1 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:45:05.935 10 10 2 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:45:07.212 10 10 3 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:45:08.464 10 10 4 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:45:09.709 10 10 5 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:45:10.957 10 10 6 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:45:12.216 10 10 7 8
SAGEMAKER-ml-p3-2xlarge 2 3 2022-07-28 17:43:22.252 2022-07-28 17:45:13.465 10 10 8 8
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:36.632 1 10 1 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:37.302 1 10 2 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:37.970 1 10 3 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:38.635 1 10 4 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:39.300 1 10 5 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:39.964 1 10 6 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:40.636 1 10 7 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:41.303 1 10 8 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:41.965 1 10 9 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:42.637 1 10 10 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:43.307 1 10 11 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:43.971 1 10 12 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:44.634 1 10 13 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:45.302 1 10 14 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:45.964 1 10 15 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:46.632 1 10 16 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:47.817 2 10 1 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:48.484 2 10 2 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:49.152 2 10 3 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:49.830 2 10 4 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:50.499 2 10 5 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:51.167 2 10 6 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:51.832 2 10 7 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:52.498 2 10 8 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:53.161 2 10 9 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:53.826 2 10 10 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:54.502 2 10 11 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:55.187 2 10 12 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:55.861 2 10 13 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:56.528 2 10 14 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:57.191 2 10 15 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:57.858 2 10 16 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:58.899 3 10 1 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:09:59.570 3 10 2 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:00.237 3 10 3 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:00.910 3 10 4 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:01.578 3 10 5 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:02.246 3 10 6 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:02.918 3 10 7 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:03.605 3 10 8 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:04.276 3 10 9 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:04.960 3 10 10 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:05.643 3 10 11 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:06.307 3 10 12 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:06.977 3 10 13 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:07.647 3 10 14 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:08.318 3 10 15 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:08.991 3 10 16 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:10.026 4 10 1 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:10.696 4 10 2 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:11.382 4 10 3 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:12.055 4 10 4 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:12.727 4 10 5 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:13.396 4 10 6 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:14.082 4 10 7 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:14.772 4 10 8 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:15.439 4 10 9 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:16.110 4 10 10 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:16.779 4 10 11 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:17.454 4 10 12 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:18.130 4 10 13 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:18.808 4 10 14 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:19.487 4 10 15 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:20.161 4 10 16 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:21.143 5 10 1 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:21.815 5 10 2 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:22.490 5 10 3 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:23.162 5 10 4 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:23.835 5 10 5 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:24.507 5 10 6 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:25.179 5 10 7 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:25.853 5 10 8 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:26.524 5 10 9 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:27.199 5 10 10 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:27.867 5 10 11 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:28.543 5 10 12 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:29.214 5 10 13 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:29.884 5 10 14 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:30.559 5 10 15 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:31.230 5 10 16 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:32.215 6 10 1 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:32.888 6 10 2 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:33.563 6 10 3 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:34.237 6 10 4 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:34.911 6 10 5 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:35.581 6 10 6 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:36.253 6 10 7 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:36.927 6 10 8 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:37.603 6 10 9 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:38.279 6 10 10 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:38.950 6 10 11 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:39.625 6 10 12 16
SAGEMAKER-ml-p3-2xlarge 1 1 2022-08-02 20:09:28.059 2022-08-02 20:10:40.298 6 10 13 16
